	001_V2	010_V2	015_V2	017_V2	024_V2	028_V2	034_V2	040_V2	042_V2	043_V2
ENSG00000009307	866.8523782	1009.649406	833.8223893	816.86065	1060.418777	1009.434513	813.9337062	1257.545024	1108.790751	1117.007514
ENSG00000009335	72.34486355	117.6468344	79.41805513	84.71847166	83.69982531	93.06148278	82.88732994	102.9472443	85.50241673	101.5222662
ENSG00000009413	64.36516574	41.2755755	48.77961762	32.37607106	47.26968352	43.13983716	33.78541022	47.42336771	52.64628864	45.39453414
ENSG00000009694	19.42166118	8.773920855	12.22849918	8.957162517	15.77866014	11.5667511	8.840401457	9.240871818	11.34508399	10.53625847
ENSG00000009724	7.946723844	4.158075536	6.954119041	4.625153009	5.237454416	4.935649492	2.055907316	4.718743056	6.43737912	6.433354079
ENSG00000009780	21.69686427	18.80670862	17.70444799	16.57889353	23.70113865	18.4615897	16.34446316	17.14476644	21.98906729	17.42913784
ENSG00000009790	5.572598878	2.136258991	3.661830799	4.364581008	4.574485502	4.784942637	3.597837802	4.954680209	2.262643156	5.02195497
ENSG00000009830	22.35634343	24.49068343	27.85007094	21.26918954	23.60169332	15.03300876	15.21371414	17.69528646	25.23962506	26.61964366
ENSG00000009844	32.14960891	31.9675899	31.81425474	35.20979157	34.0434537	32.89177104	34.09379632	37.39603872	33.87591091	30.85384099
ENSG00000009950	328.0579068	401.3115104	430.8530275	240.8336715	353.528173	303.8250191	187.9441938	216.0791091	412.5658915	467.0089889
ENSG00000009954	66.37657717	61.98965822	69.94432774	50.51839659	63.94335169	61.75213372	48.58794289	64.1355827	78.90569654	81.56573921
ENSG00000010017	40.45904629	40.13115104	46.8311205	32.73435756	43.29187004	45.81488383	39.98739729	37.78926731	45.9220956	44.37701385
ENSG00000010030	1.450854146	0.419622302	0.571111226	0.358286501	0.530375131	0.263736996	0.71956756	0.196614294	0.573627842	0.459525291
ENSG00000010072	8.672150917	9.193543157	9.137779609	9.315449018	9.480455461	9.607561988	7.572591946	10.9710776	9.178045478	9.059212886
ENSG00000010165	32.24853079	35.74419062	31.98222863	30.94292506	30.6291638	35.71752457	31.69523778	32.91323281	33.81217449	33.28276039
ENSG00000010219	9.298656117	6.675809347	5.845491367	10.52059452	9.911385255	10.36109626	9.594234139	8.611706077	8.891231557	7.02417231
ENSG00000010244	137.0397689	119.0582913	119.832573	104.8150872	120.4614516	110.5811546	99.57444432	112.4633762	126.1981253	117.8025908
ENSG00000010256	123.9161336	145.5707912	149.8663045	172.7592363	139.6544016	155.8308878	146.3120706	148.9549891	126.3255982	129.5861322
ENSG00000010270	27.50028086	26.81767983	27.95085527	27.49034605	31.75621095	30.55581479	29.94771656	30.78979844	27.31105894	24.91283544
ENSG00000010278	74.78493643	69.04694238	27.17817538	60.97384811	63.31353123	32.66571076	41.2552068	68.22516002	120.3025058	49.59590823
ENSG00000010292	28.39057772	26.8939748	34.73700043	24.78691155	28.60710861	21.4757268	16.37872828	27.95855261	30.37040743	26.06164867
ENSG00000010295	65.22248865	36.81232011	41.72471424	36.96865257	46.20893326	43.62963444	35.29307558	36.88484155	62.0155434	53.73163585
ENSG00000010310	22.25742156	30.09836328	30.94079051	9.510878018	17.07144952	38.80701509	3.597837802	17.97054647	15.87037031	30.52560864
ENSG00000010318	15.36586436	10.60499999	14.61372842	7.524016514	12.66270625	8.816351	5.722275362	10.73514045	14.05388214	12.93235463
ENSG00000010319	289.3135063	252.955953	315.2533965	171.2935188	351.9701961	243.0524799	138.1569716	290.0454065	316.196414	296.4922826
ENSG00000010322	214.9572313	145.8378236	189.743306	120.6122647	132.7595249	135.4477857	102.4184494	144.8654118	196.3081949	196.8409409
ENSG00000010327	282.9165584	105.9737049	150.0342784	146.9626083	222.1608829	176.7414639	199.6971306	114.8227477	255.6786766	210.823639
ENSG00000010361	19.32273931	14.6104856	17.5364741	15.60174853	14.91680055	14.8823019	11.92426243	14.66742633	19.15279629	15.88644579
ENSG00000010404	108.8470349	73.92982008	92.41923421	64.29614112	83.93186443	68.98606274	63.39047556	82.89258635	125.1464743	114.1920349
ENSG00000010539	8.276463423	6.828399274	8.062746714	6.384014012	8.651744319	9.11776471	7.572591946	7.982540336	8.92309977	7.779106718
ENSG00000010610	62.08996265	28.61061149	52.34066408	31.13835406	47.10394129	57.79607878	37.82869461	33.38510712	63.03532623	57.60477759
ENSG00000010626	7.221296771	6.828399274	5.509543588	5.830298511	6.894876699	5.802213906	5.242563655	5.269263079	6.309906266	5.054778205
ENSG00000010671	11.04627588	3.929190644	5.072811474	4.527438509	7.789884732	8.514937291	8.600545604	6.016397396	8.859363343	7.713460247
ENSG00000010704	25.06020797	20.90482013	17.43568977	19.64061454	18.96091092	16.38937045	17.09829584	15.68982066	23.93302831	22.58238575
ENSG00000010803	48.14197848	48.02767981	43.40445314	34.78636207	45.47966746	45.02367284	39.02797387	48.09185631	53.31552113	52.81258527
ENSG00000010810	107.198337	89.45584524	91.54576998	88.88762367	104.1192678	74.90130679	88.84946116	104.0482844	111.1244604	90.36236622
ENSG00000010818	35.4470047	25.94028775	31.41111741	23.45148004	28.14303037	29.12409967	21.44996633	33.5030757	38.1143833	34.10334126
ENSG00000010932	14.90422895	9.346133085	9.94405428	5.928013011	7.093767373	8.590290718	3.837693656	12.85857483	8.731890489	9.715677588
ENSG00000011007	55.98978045	61.45559347	66.24890216	49.99725259	60.49591334	58.85102676	47.79984509	57.21475955	62.4935666	59.47570199
ENSG00000011009	20.87251533	20.21816545	19.24980778	15.89489203	17.83386377	20.04401168	19.18846828	16.00440353	17.90993597	18.18407224
ENSG00000011021	42.89911918	35.32456831	47.36863694	28.01149005	38.75053299	26.82582014	22.68351072	26.85751256	49.4594673	39.58482153
ENSG00000011028	159.659904	156.3283812	161.6916664	173.5409523	84.1307551	88.61563057	89.84314969	88.9483066	165.7784464	147.01527
ENSG00000011083	0.065947916	0	0.235163446	0.1628575	0.099445337	0.263736996	0.17132561	0.157291435	0.223077494	0.13129294
ENSG00000011105	69.50910317	48.82877693	73.23661598	46.28410159	55.4573496	59.30314733	28.20019535	57.21475955	74.95403807	77.00330953
ENSG00000011114	34.78752554	40.4363309	40.61608657	34.49321856	32.65121898	33.38156832	30.66728412	36.01973866	39.19790256	41.71833181
ENSG00000011132	18.66326015	16.70859711	18.51072266	15.08060453	17.17089486	17.44431843	14.39135121	15.96508067	19.43961021	17.46196107
ENSG00000011143	15.99236956	10.98647481	18.04039577	11.13945302	13.59086272	11.11463053	7.195675605	11.6395662	15.87037031	13.42470315
ENSG00000011198	58.9244627	63.01964023	75.21870788	57.32584011	39.47979879	46.79447839	38.99370875	60.36058826	31.80447704	65.51517725
ENSG00000011201	23.41151008	20.63778775	18.34274877	23.32119404	21.94427103	23.54794605	35.90984778	22.02080093	24.8572065	25.56930014
ENSG00000011243	39.96443693	29.25911868	40.85125002	22.01833404	29.70100732	27.5416777	16.31019804	28.35178119	38.17811973	38.50165477
ENSG00000011258	43.49265042	26.51249998	51.0976573	27.03434505	38.02126718	31.04561207	26.55546949	32.36271279	39.48471648	34.03769479
ENSG00000011260	15.53073415	13.5423561	15.35281353	12.11659802	14.71790988	14.0534142	13.74031389	14.66742633	14.14948678	12.80106169
ENSG00000011275	46.92194204	37.84230212	41.28798213	27.42520305	31.39157805	36.96085612	26.17855315	34.25021001	47.45176985	48.02039294
ENSG00000011295	45.86677538	40.0167086	43.94196959	35.73093557	47.66746487	37.11156297	32.10641925	41.48561603	46.1451731	38.82988712
ENSG00000011304	159.4290863	178.8353955	152.7218607	119.4722622	151.3889514	127.6487059	106.7015897	131.456317	170.8773606	177.2454695
ENSG00000011347	10.65058839	9.422428049	14.04261719	5.21144001	6.928025145	6.518071466	5.208298533	7.19608316	9.815409747	10.50343523
ENSG00000011376	11.63980712	16.59415466	10.75032895	13.87545903	11.80084666	13.14917307	10.96483902	14.74607205	12.46047146	15.26280432
ENSG00000011405	83.52303526	76.18052151	71.9936092	61.65784962	75.97623747	62.61869813	47.52572411	75.46056603	84.61010675	87.83497712
ENSG00000011422	6.594791572	5.874712225	4.232942025	5.43944051	5.138009078	6.668778321	8.908931701	5.308585938	6.182433412	4.890662029
ENSG00000011426	0.263791663	0.114442446	0.100784334	0.423429501	0.331484457	0.037676714	0.239855853	0.039322859	0.541759629	0.361055586
ENSG00000011451	54.63784817	56.99233808	62.35190792	50.8766831	55.4573496	55.15870882	35.46440119	49.58612495	72.78699955	68.00974312
ENSG00000011454	64.85977511	56.00050355	65.47622227	41.82180608	57.18106878	47.96245651	39.88460192	52.37804792	68.03863575	67.41892489
ENSG00000011465	3790.026716	1356.829639	1769.403361	1491.676988	2308.855538	1661.203983	3370.488718	1736.379476	3559.073948	2306.160498
ENSG00000011478	7.781854055	8.010971216	8.029151936	7.621731014	5.635235764	7.874433159	6.544638288	5.308585938	6.947270535	8.172985539
ENSG00000011485	33.3366714	37.27008989	31.27673829	27.52291755	33.3141879	29.80228052	24.25970632	34.72208432	34.44953876	35.31780096
ENSG00000011523	86.49069147	56.76345319	85.96903684	53.0264021	64.14224237	62.88243513	43.82509094	67.98922286	86.29912206	84.02748184
ENSG00000011566	37.65625988	40.97039565	49.35072884	32.18064206	45.81115191	37.14923969	28.67990705	39.1262445	44.04187101	43.52360974
ENSG00000011590	0.527583326	0.495917266	0.571111226	0.2280005	0.23203912	0.376767137	0.548241951	0.117968576	0.127472854	0.722111172
ENSG00000011600	50.51610344	25.74955034	30.87360096	30.74749606	48.66191824	59.60456104	84.05234409	30.51453843	41.10999537	40.86492769
ENSG00000011638	57.17684293	27.08471221	26.64065893	29.99835156	39.84443169	33.56995189	29.33094437	26.1497011	33.07920558	38.37036183
ENSG00000012048	4.649328058	4.882877693	4.333726359	3.485150507	5.96672022	4.295145359	4.831382192	5.741137385	6.118696985	5.579949966
ENSG00000012061	43.65752021	48.14212226	35.24092209	38.76008507	50.25304363	45.85256055	49.89001752	41.36764746	44.61549885	42.50608945
ENSG00000012124	5.110963468	0.457769784	3.15790913	1.661146503	1.458531609	2.034542539	2.158702681	1.179685764	3.346162414	3.28232351
ENSG00000012171	55.59409295	65.80440642	70.44824941	43.28752358	63.24723433	130.5874896	57.63393508	51.00174786	86.42659492	118.1308231
ENSG00000012174	18.89407785	24.9866007	20.35843545	20.58518804	20.18740341	22.15390764	20.55907316	22.92522668	24.95281114	19.49700165
ENSG00000012211	10.88140609	10.94832733	10.34719162	8.501161516	9.613049244	10.62483326	6.339047556	9.044257524	10.35716938	11.81636463
ENSG00000012223	43.98725979	5.226205031	16.66300988	5.24401151	80.98165277	4.747265923	1.78178634	7.825248901	42.28911927	9.453091707
ENSG00000012232	25.52184338	35.89678054	35.44249076	36.41493707	24.86133425	33.19318475	24.87647852	34.52547003	35.05503481	37.45131124
ENSG00000012660	599.9281893	1461.925952	1164.462194	1460.734063	975.1609747	1280.480791	1009.758878	1193.330796	829.3702554	899.5864043
ENSG00000012779	16.81671851	6.332482009	7.357256376	11.10688152	9.480455461	17.36896501	11.7186717	13.13383484	15.80663388	15.75515285
ENSG00000012822	276.255819	225.6423559	276.5858071	188.2958419	222.4592189	195.1277001	138.3282972	206.7989144	266.0677142	270.9229825
ENSG00000012963	36.33730156	23.95661868	30.26889495	26.80634455	29.70100732	25.3564283	23.81425974	26.70022112	32.76052344	31.14925011
ENSG00000012983	51.57127009	41.39001795	40.34732835	38.23894107	38.68423609	39.78660964	37.14339217	47.46269057	49.4594673	49.49743852
ENSG00000013016	3.462265575	1.754784171	3.191503908	2.247433504	1.856312957	1.84615897	1.165014145	1.494268634	5.576937356	2.724328513
ENSG00000013275	43.65752021	70.72543159	43.74040092	50.6486826	64.50687527	55.46012253	58.97027484	52.9678908	54.2078311	53.83010556
ENSG00000013288	103.30741	73.70093519	72.39674653	62.89556662	94.77140616	76.14463834	65.85756434	73.37645452	106.7903833	100.0780438
ENSG00000013297	25.98347879	6.294334527	10.14562295	13.94060203	13.82290184	3.956054936	26.79532535	4.364837327	17.43191277	17.42913784
ENSG00000013306	66.31062926	86.48034165	83.21426504	93.90363468	79.35737893	85.75220033	87.2047353	85.99909219	77.02547194	77.10177924
ENSG00000013364	127.0816336	91.05803949	87.17844884	78.33445765	105.7435417	75.91857806	81.72231579	67.59599427	132.8585819	95.97513942
ENSG00000013374	81.14891029	61.45559347	70.07870685	48.88982159	68.8824701	58.47425963	49.34177557	61.34365973	81.4232854	82.45196656
ENSG00000013375	40.29417651	75.95163662	103.7070796	41.72409158	36.99366537	41.25600148	38.78811802	40.54186742	39.38911184	55.99643907
ENSG00000013392	13.91501022	8.354298554	23.38196547	6.481728512	9.215267896	9.720592129	7.504061702	9.47680897	11.85497541	9.453091707
ENSG00000013441	321.3312194	162.3938308	255.1187439	171.6192338	255.3093285	181.6017599	157.4139701	221.5843093	267.2468381	287.1704839
ENSG00000013503	10.09003111	15.60232013	10.44797595	13.12631452	10.83954173	9.908975697	10.41659707	10.61717188	10.83519258	12.47282934
ENSG00000013523	30.73172873	22.4307194	28.79072472	16.87203703	23.3033573	18.12249928	16.20740267	18.91429508	32.02755453	28.98291659
ENSG00000013561	54.83569192	84.38223014	52.30706931	64.55671312	69.6117359	65.44445166	56.36612557	77.23009468	67.49687612	61.4450961
ENSG00000013563	15.36586436	9.994640279	11.75817229	9.510878018	12.59640935	11.98119495	9.491438774	14.11690631	13.09783573	14.50786991
ENSG00000013573	12.72794773	8.08726618	3.090719574	7.296016014	3.049657001	7.949786586	5.653745118	2.713277257	18.19674989	19.30006224
ENSG00000013583	57.60550438	64.43109706	49.35072884	41.98466358	62.81630454	55.38476911	57.39407923	55.40590805	53.21991649	58.62229788
ENSG00000013588	6.594791572	2.441438847	3.493856909	2.149719004	2.618727208	1.318684979	8.292159506	2.123434375	7.202216243	4.168550857
ENSG00000013619	17.14645809	7.019136684	7.189282486	4.657724509	19.22609849	10.51180312	4.043284387	7.038791725	15.64729281	13.91705168
ENSG00000013725	2.868734334	2.861061149	1.679738899	2.149719004	2.950211664	2.712723385	1.644725852	1.926820081	1.752751741	4.168550857
ENSG00000013810	11.17817171	11.40609711	14.47934931	12.54002752	10.50805728	11.83048809	10.79351341	8.768997512	10.93079722	14.17963756
ENSG00000014123	53.12104611	44.32737406	50.0226244	41.07266158	50.98230944	42.38630289	28.71417217	53.1645051	62.93972159	52.35305998
ENSG00000014138	11.14519776	10.52870503	9.94405428	9.445735018	10.37546349	9.569885274	7.504061702	8.808320371	13.60772715	10.66755141
ENSG00000014164	27.50028086	12.97014387	26.43909027	11.26973902	13.72345651	13.14917307	8.155099018	15.25726921	22.88137727	19.69394106
ENSG00000014216	95.95421737	82.20782367	83.98694493	67.06471863	75.44586234	76.78514247	56.19479996	74.35952599	98.60025246	89.87001769
ENSG00000014257	0.362713536	0.19073741	0.369542558	0.553715501	0.331484457	0.339090423	0.479711707	0.471874306	0.478023202	0.328232351
ENSG00000014641	345.2043648	333.2945501	223.1029205	240.7685285	742.5914798	349.6399029	407.2409741	362.6747267	382.2273523	355.606929
ENSG00000014824	53.6816034	52.52908269	52.30706931	56.02298011	60.4627649	56.4773938	43.65376533	58.23715388	60.74081486	52.25459027
ENSG00000014914	16.9815883	8.430593518	10.85111329	12.50745602	7.325806493	7.610696163	9.628499261	9.634100406	17.24070348	13.58881933
ENSG00000014919	50.12041595	45.89142082	48.91399673	50.38811059	48.13154311	46.41771125	37.72589924	49.23221922	50.35177727	53.07517115
ENSG00000015133	25.68671317	24.94845321	27.9172605	16.41603603	28.50766327	20.57148567	14.39135121	29.45282124	25.23962506	40.43822564
ENSG00000015153	12.72794773	12.55052157	12.46366263	12.76802802	14.8836521	14.50553477	13.46619292	15.06065492	15.36047889	14.77045579
ENSG00000015171	115.771566	104.1044783	107.6712634	91.81905867	118.7708808	109.7899437	93.47525262	125.3612738	130.3409931	129.3563695
ENSG00000015285	8.672150917	4.730287766	6.349413037	6.514300012	6.662837579	7.083222171	7.264205848	6.960146007	7.393425524	8.796627006
ENSG00000015475	24.36775486	17.01377696	19.78732423	21.56233304	25.55745161	22.75673506	25.21912974	22.45335237	22.91324548	22.74650192
ENSG00000015479	14.37664563	8.316151072	11.35503496	6.384014012	8.718041211	7.007868744	4.248875119	8.533060359	11.05827007	10.17520288
ENSG00000015520	2.47304684	6.141744599	8.936210941	5.47201201	1.458531609	5.274739915	2.878270242	3.774994445	3.728580975	6.203591433
ENSG00000015532	26.54403608	20.25631293	29.69778373	26.61091555	26.25356897	24.5275406	17.85212852	23.90829815	33.30228307	22.41826957
ENSG00000015676	92.98656117	101.3197121	98.93662113	81.52646465	85.98706806	90.49946625	76.27416141	95.59386974	105.0376316	113.371454
ENSG00000016391	0.791374989	0.95368705	1.377385897	1.400574503	0.861859587	1.84615897	0.822362926	1.690882928	1.529674246	1.67398499
ENSG00000016402	2.440072882	1.029982013	1.948497122	1.140002502	1.22649249	1.281008265	1.439135121	1.572914352	2.358247796	1.67398499
ENSG00000016864	47.54844723	41.2755755	38.70118423	35.99150757	43.85539362	38.8446918	39.98739729	35.90177008	51.14848261	44.27854414
ENSG00000017260	92.19518618	125.3907733	116.9098273	118.6905462	94.10843725	100.7852091	92.37876871	120.0526879	95.63650861	109.2029032
ENSG00000017427	18.82812994	60.69264383	52.67661186	74.32816314	21.64593502	49.50720177	42.45448607	63.30980267	25.43083434	36.46661419
ENSG00000017483	0.791374989	0.534064748	0.806274671	1.140002502	0.729265805	0.602827419	0.411181463	0.550520023	1.529674246	0.886227348
ENSG00000017797	60.4082908	59.31933448	53.81883431	47.94524809	58.37441282	62.39263785	44.51039338	60.95043114	72.88260419	70.01196046
ENSG00000018189	52.26372321	35.21012587	38.76837378	34.06978906	37.68978272	36.20732184	29.50226998	35.39057292	42.44846034	44.57395326
ENSG00000018236	3.594161407	1.983669063	4.400915915	5.50458351	1.723719175	3.315550804	4.317405363	4.954680209	7.393425524	6.236414668
ENSG00000018280	5.045015553	5.455089923	3.628236021	7.589159514	4.74022773	5.463123483	3.940489022	10.4992033	3.696712762	6.695939959
ENSG00000018408	75.44441558	52.10946038	70.41465463	53.0915451	71.5674942	58.6626432	49.8557524	59.57413108	97.80354712	74.41027396
