	052_V2	054V_2	063_V2	070_V2	072_V2	078_V2	085_V2	092_V2	099_V2	100_V2
ENSG00000238227	38.58823965	43.69735399	3.716051291	46.89923222	13.1682207	13.12033911	17.47350695	2.586782143	39.55351229	41.9365527
ENSG00000238228	0.390766984	0.232432734	19.44045351	0.189721813	5.188475988	6.711170902	15.92396954	25.35046501	0.348489095	0.257674671
ENSG00000238247	4.396128567	3.220853599	0.240855176	2.921715923	0.229869189	0.302002691	0.164844405	0.103471286	4.239950656	3.124305386
ENSG00000238251	4.982279043	7.205414753	0.619341882	6.905874	0.492576834	0.469781963	0.362657691	0.620827714	5.256377183	3.961748066
ENSG00000238260	0.781533968	1.328187051	0.481710353	0.872720341	0.328384556	0.436226109	0.296719929	0.448375572	1.481078654	1.385001356
ENSG00000238278	0.195383492	0.498070144	7.638549876	0.379443626	8.045421626	7.550067264	7.846593687	7.105028287	0.726018948	0.57976801
ENSG00000238279	0.683842222	0.796912231	0.240855176	0.493276714	0.426899923	0.67111709	0.62640874	0.586337286	0.580815158	1.030698684
ENSG00000238287	0.879225713	0.398456115	4.197761643	0.645054165	1.674761237	1.04023149	1.120941955	1.103693715	0.726018948	0.257674671
ENSG00000238290	0.162819577	0.033204676	3.819274938	0.455332352	1.970307337	2.516689088	1.615475171	2.138406572	0.319448337	0.289884005
ENSG00000238390	0.195383492	0.166023381	2.098880822	0.303554901	1.806115059	2.013351271	1.58250629	1.965954429	0.464652127	0.354302673
ENSG00000238755	0.911789629	2.390736692	5.849339995	2.807882835	4.761576065	7.214508719	5.242052085	4.207832287	0.929304253	0.708605345
ENSG00000238793	0.227947407	0.26563741	0.44730247	0.341499264	1.510568958	0.570449527	0.95609755	1.310636286	0.232326063	0.161046669
ENSG00000238840	0.227947407	0.166023381	0.619341882	0.227666176	0.262707645	0.067111709	0.494533216	0.448375572	0.087122274	0.225465337
ENSG00000239040	0.325639153	0.132818705	24.94571468	0.113833088	20.03145793	27.71713582	19.84726638	18.62483143	0.261366821	0.289884005
ENSG00000239213	4.72176772	2.988420865	1.720394116	3.225270824	1.707599692	2.885803488	1.813288457	2.207387429	3.078320339	2.447909374
ENSG00000239218	0.130255661	0.431660792	12.11157458	0.265610538	11.62481329	11.71099322	7.813624805	10.72652329	0.406570611	0.225465337
ENSG00000239219	0.358203068	0.730502878	0.412894588	0.303554901	0.426899923	0.3691144	0.230782167	0.448375572	0.609855916	0.740814679
ENSG00000239223	1.660759681	1.959075901	1.410723175	1.783385044	1.247861313	1.04023149	1.153910836	1.000222429	1.771486233	3.059886718
ENSG00000239254	0.781533968	0.597684173	3.303156703	0.796831615	2.495722627	2.617356652	2.142977267	2.069425715	0.784100464	0.547558676
ENSG00000239264	3.484338939	4.28340324	30.48538374	3.680603176	24.53032635	32.750514	21.99024365	27.86826629	5.343499457	3.9939574
ENSG00000239272	0.227947407	0.365251439	0.44730247	0.075888725	0.197030734	0.536893672	0.164844405	0.103471286	0.029040758	0.257674671
ENSG00000239282	2.149218411	2.556760074	0.550526117	1.821329407	0.52541529	1.208010762	0.824222026	0.931241572	2.700790487	1.964769366
ENSG00000239300	0.130255661	0.298842087	2.442959645	0.113833088	2.561399538	3.254917887	3.263919223	2.207387429	0.319448337	0.193256003
ENSG00000239305	18.39861215	28.98768239	0.275263059	23.63933792	0.229869189	0.201335127	0.197813286	0.241433	21.17071252	23.02967372
ENSG00000239306	29.991366	52.99466334	3.303156703	44.39490428	3.152491739	3.087138615	2.604541602	2.931686429	34.00672752	32.46700854
ENSG00000239332	0.651278306	0.796912231	48.61833772	0.682998527	39.34046983	48.42109806	32.57325446	37.00822986	0.638896674	0.901861348
ENSG00000239345	0.618714391	0.763707554	0.137631529	0.417387989	0.164192278	0.201335127	0.296719929	0.275923429	0.261366821	0.322093339
ENSG00000239382	2.181782326	3.220853599	0.206447294	3.073493374	0.394061467	0.201335127	0.197813286	0.275923429	2.991198066	2.705584045
ENSG00000239388	1.269992697	1.294982375	0.722565529	0.986553429	0.558253746	0.536893672	0.95609755	0.689808572	1.103548801	1.449420024
ENSG00000239389	0.455894814	0.564479497	1.823617763	0.607109802	1.87179197	2.248242252	2.274852791	2.552291715	0.580815158	0.869652015
ENSG00000239392	0.097691746	0.132818705	0.309670941	0.379443626	0.065676911	0.201335127	0.197813286	0.206942571	0.087122274	0.483140008
ENSG00000239405	0.260511323	0.232432734	0.584933999	0.075888725	0.229869189	0.67111709	0.560470978	0.551846857	0.174244548	0.096628002
ENSG00000239407	0.455894814	0.365251439	2.924669997	0.303554901	4.761576065	1.979795416	5.472834252	2.241877858	0.203285305	0.450930674
ENSG00000239415	0.423330899	0.398456115	1.651578351	0.607109802	2.068822704	1.845571998	1.714381814	1.965954429	0.493692885	0.289884005
ENSG00000239445	1.269992697	1.228573022	2.167696586	1.252163967	1.379215136	2.315353961	1.648444052	1.793502286	0.813141222	1.385001356
ENSG00000239455	4.65663989	2.32432734	1.135460117	2.73199411	2.035984248	1.442901744	1.351724122	1.586559715	5.198295668	4.99244675
ENSG00000239467	0.879225713	1.195368346	0.516118235	1.29010833	0.295546101	0.3691144	0.395626572	0.620827714	1.190671075	0.805233347
ENSG00000239474	0.48845873	0.365251439	0.756973411	0.417387989	0.459738379	0.402670254	0.923128669	0.275923429	0.580815158	0.41872134
ENSG00000239516	0.325639153	0.53127482	9.737430697	0.493276714	8.143936993	11.00632028	8.868628999	9.45037743	0.116163032	0.193256003
ENSG00000239521	8.596873643	7.504256839	0.378486706	7.05765145	0	0.503337818	0.197813286	0.413885143	6.505129774	4.960237416
ENSG00000239523	0.748970052	0.730502878	2.924669997	0.303554901	2.528561083	2.818691779	4.648612226	4.518246144	0.667937432	0.57976801
ENSG00000239528	5.112534704	7.271824106	2.580591174	6.450541648	2.39720726	2.885803488	3.329856985	2.759234286	5.8662331	9.276288155
ENSG00000239552	1.107173121	1.261777699	1.273091646	0.834775978	0.919476757	1.308678326	1.252817479	1.414107572	1.626282443	1.352792023
ENSG00000239556	0.162819577	0.996140288	0.516118235	0.417387989	0.295546101	0.201335127	0.164844405	0.241433	0.348489095	0.225465337
ENSG00000239557	10.35532507	8.400783099	0.137631529	9.78964556	0.755284479	0.302002691	0.461564335	0.344904286	9.467287082	8.921985483
ENSG00000239559	4.852023382	8.832443891	0.756973411	6.412597286	0.52541529	0.704672945	0.659377621	0.517356429	5.256377183	4.638144078
ENSG00000239569	3.484338939	4.416221945	0.516118235	4.970711505	0.755284479	0.637561236	0.527502097	0.586337286	3.165442613	3.059886718
ENSG00000239622	5.275354281	4.748268708	2.993485762	5.539876945	4.203322319	1.946239561	4.582674464	3.207609858	4.036665351	3.768492063
ENSG00000239636	0.651278306	0.730502878	1.135460117	0.72094289	1.34637668	1.610681016	1.417661885	1.310636286	0.609855916	0.934070682
ENSG00000239650	0.162819577	0.199228058	0	0.227666176	0.459738379	0.738228799	0.560470978	0.172452143	0.116163032	0.483140008
ENSG00000239653	1.074609205	0.763707554	0.756973411	0.986553429	0.788122935	0.67111709	0.428595453	0.413885143	0.84218198	1.223954687
ENSG00000239665	19.73373268	21.54983491	5.229998113	15.06391197	5.418345177	5.43604843	5.604709776	6.622162287	17.62774006	19.13234432
ENSG00000239672	11.33224253	10.89113382	0.860197058	9.599923747	0.886638302	0.805340508	0.989066431	0.965732	9.089757229	7.955705466
ENSG00000239697	37.48106653	43.79696801	2.270920233	50.27628049	1.379215136	3.389141305	1.846257338	1.862483143	44.95509326	34.81828992
ENSG00000239704	0.976917459	0.929730936	1.135460117	1.29010833	0.492576834	0.637561236	0.857190907	0.724299	0.69697819	0.934070682
ENSG00000239713	6.8058583	9.19769533	0.997828587	8.34775978	0.623930657	0.838896363	0.824222026	0.586337286	6.098559163	7.9879148
ENSG00000239719	0.455894814	0.53127482	3.440788232	0.531221077	2.265853438	2.650912506	1.813288457	2.207387429	0.464652127	0.225465337
ENSG00000239763	1.074609205	0.697298202	0.309670941	0.645054165	0.361223012	0.134223418	0.725315383	0.068980857	0.580815158	1.030698684
ENSG00000239779	12.27659607	16.73515685	0.481710353	14.91213452	0.492576834	0.201335127	0.593439859	0.413885143	12.2842406	15.84699227
ENSG00000239789	3.842542007	3.951356477	0.240855176	4.249768615	0.295546101	0.201335127	0.296719929	0.275923429	3.862420803	3.41418939
ENSG00000239809	51.90688101	64.01861587	0.44730247	66.70618951	0.52541529	0.604005381	0.428595453	0.379394714	51.57638607	30.95316985
ENSG00000239827	0.358203068	0.697298202	4.163353761	0.758887253	3.97345313	3.959590832	4.252985654	4.207832287	0.493692885	0.740814679
ENSG00000239830	5.275354281	0.199228058	126.7930464	5.995209297	185.0775359	156.5045054	118.325314	115.9223305	5.198295668	6.828378781
ENSG00000239831	3.549466769	2.091894606	2.339735998	4.287712978	2.627076449	1.577125162	1.9121951	0.551846857	3.426809435	1.9969787
ENSG00000239835	0.48845873	0.53127482	0.412894588	0.531221077	0.394061467	0.3691144	0.428595453	0.551846857	0.464652127	0.611977344
ENSG00000239855	0.065127831	0.033204676	14.24486328	0.645054165	12.01887476	20.77107394	13.31942794	16.83132915	0.232326063	0.450930674
ENSG00000239857	1.660759681	1.759847843	0.034407882	1.783385044	0.361223012	0.033555855	0.362657691	0.103471286	2.09093457	1.707094695
ENSG00000239880	2.377165818	1.859461872	0.240855176	2.466383571	0.197030734	0.302002691	0.560470978	0.241433	1.887649265	1.320582689
ENSG00000239883	1.302556613	1.859461872	0.412894588	0.910664703	0.262707645	0.234890982	0.197813286	0.137961714	1.39395638	1.320582689
ENSG00000239884	0.260511323	0.26563741	6.055787289	0.227666176	5.385506721	4.127370105	4.681581107	4.552736572	0.174244548	0.161046669
ENSG00000239887	7.164061369	4.881087413	5.195590231	6.260819835	4.630222242	4.798487195	6.099242992	4.414774858	11.76150696	11.04780152
ENSG00000239900	25.36729003	32.87262952	0.516118235	33.08748422	0.164192278	0.234890982	0.197813286	0.103471286	29.15692095	30.95316985
ENSG00000239911	5.959196502	9.064876625	12.00835093	6.18493111	16.649097	10.16742392	18.19882233	11.93368829	4.268991414	6.635122778
ENSG00000239926	0.944353544	0.53127482	0.412894588	0.607109802	0.361223012	0.167779273	0.230782167	0.068980857	0.377529853	0.322093339
ENSG00000239951	0.097691746	0.730502878	1.92684141	2.352550483	1.773276603	1.979795416	1.516568528	2.379839572	0.609855916	0.837442681
ENSG00000239961	0.227947407	0.730502878	5.952563642	1.707496319	7.94690626	10.50298246	6.560807326	6.449710144	0.203285305	0.257674671
ENSG00000239998	3.321519362	6.308888493	0.206447294	6.222875472	0.262707645	0.167779273	0.032968881	0.241433	4.414195204	6.538494776
ENSG00000240005	0.455894814	0.398456115	3.440788232	0.303554901	1.904630426	1.946239561	2.208915029	2.41433	0.406570611	0.257674671
ENSG00000240006	0.423330899	0.232432734	1.238683764	0.341499264	1.609084325	0.973119781	0.890159788	0.655318143	0.174244548	0.354302673
ENSG00000240024	5.894068672	6.773753961	0.825789176	5.350155132	0.722446024	0.503337818	0.890159788	0.724299	4.995010362	4.541516076
ENSG00000240032	0.195383492	0.26563741	2.546183292	0.075888725	1.510568958	2.483133234	1.450630766	1.448598	0.319448337	0.450930674
ENSG00000240038	14.75145364	21.35060685	0.791381293	12.36986222	0.656769112	0.604005381	0.725315383	0.793279857	18.96361492	18.68141365
ENSG00000240048	2.474857564	1.992280577	0.344078823	1.821329407	0.164192278	0.268446836	0.593439859	0.655318143	2.671749729	1.320582689
ENSG00000240050	0.814097883	1.195368346	0.688157646	0.645054165	0.656769112	1.073787344	0.560470978	0.689808572	0.958345011	0.805233347
ENSG00000240053	7.619956183	5.910432378	9.118088816	4.818934055	8.24245236	8.623854609	7.352060471	7.898308144	5.924314616	6.892797449
ENSG00000240057	0.195383492	0.298842087	1.47953894	0.227666176	0.788122935	1.476457598	1.58250629	3.380062001	0.232326063	0.128837335
ENSG00000240065	21.16654495	29.51895721	0.378486706	25.49861169	0.52541529	0.503337818	0.263751048	0.724299	34.50042041	19.51885633
ENSG00000240132	7.717647929	5.113520147	0.688157646	5.805487483	0.591092201	0.771784654	0.461564335	0.413885143	8.044289944	5.475586758
ENSG00000240135	5.177662535	3.12123957	0.275263059	3.984158077	0.492576834	0.134223418	0.032968881	0.241433	4.007624593	3.220933387
ENSG00000240137	0.260511323	0.564479497	0.791381293	0.303554901	0.853799846	0.906008072	0.461564335	0.655318143	0.377529853	0.289884005
ENSG00000240184	11.72300951	39.11510866	1.307499528	15.36746687	1.280699769	1.610681016	1.219848598	1.862483143	17.68582157	29.18165649
ENSG00000240194	0.227947407	0.232432734	4.713879878	0.531221077	4.236160775	4.328705232	4.78048775	3.897418429	0.435611369	0.257674671
ENSG00000240207	1.237428782	1.128958994	0.481710353	0.986553429	0.82096139	0.805340508	0.824222026	0.517356429	0.784100464	0.805233347
ENSG00000240219	0.781533968	0.498070144	0.378486706	0.834775978	0.262707645	0.503337818	0.494533216	0.655318143	0.522733643	0.450930674
ENSG00000240225	12.63479914	11.35599929	1.238683764	12.21808477	1.247861313	0.805340508	0.890159788	1.000222429	13.1845041	10.37140551
ENSG00000240230	14.36068665	17.83091116	5.539669054	20.67967764	4.958606798	5.570271848	4.945332155	5.311526001	12.95217803	13.30245489
ENSG00000240286	0.455894814	0.664093526	1.445131058	0.531221077	1.412053592	0.67111709	1.351724122	1.345126715	0.464652127	0.289884005
ENSG00000240288	0.390766984	0.664093526	0.584933999	0.531221077	0.689607568	0.67111709	0.824222026	1.276145857	0.377529853	0.483140008
ENSG00000240291	0.879225713	0.996140288	4.851511408	0.72094289	3.907776219	4.966266467	6.297056278	4.345794001	1.452037896	1.835932031
ENSG00000240292	0.390766984	0.298842087	0.688157646	0.834775978	0.722446024	0.234890982	0.395626572	0.413885143	0.319448337	0.193256003
ENSG00000240296	2.08409058	1.892666548	0.791381293	1.29010833	0.394061467	0.604005381	0.362657691	0.586337286	2.003812296	1.127326686
ENSG00000240311	7.84790359	14.01237339	3.578419762	9.448146296	2.955461006	3.758255705	2.307821673	2.207387429	7.753882365	4.251632071
ENSG00000240342	18.62655956	50.33828924	5.539669054	32.51831878	3.546553207	3.691143996	3.263919223	3.138629001	22.39042436	29.34270316
ENSG00000240344	11.16942295	24.04018563	4.782695643	19.42751367	3.874937763	2.718024215	4.088141248	4.966621715	15.56584624	18.10164564
ENSG00000240356	5.600993434	3.386876981	4.541840467	3.035549011	4.860091431	7.919181664	3.593608033	3.276590715	3.368727919	3.253142721
ENSG00000240370	1.009481375	1.42780108	0.44730247	1.29010833	0.164192278	0.402670254	0.428595453	0.275923429	1.277793348	1.41721069
ENSG00000240371	9.280715864	10.69190576	0.309670941	13.2046382	0.262707645	0.402670254	0.395626572	0.241433	10.30946906	7.762449463
ENSG00000240373	0.195383492	0.232432734	13.0405874	0.113833088	12.34725931	11.77810493	10.84676186	14.27903743	0.174244548	0.225465337
ENSG00000240375	2.442293648	2.091894606	3.475196115	1.707496319	3.185330195	2.315353961	3.329856985	2.966176858	1.655323201	1.256164021
ENSG00000240376	102.8368446	167.7500246	1.823617763	140.1285312	2.364368804	1.879127852	2.175946148	1.827992715	94.44054475	92.89171889
ENSG00000240395	0.976917459	1.294982375	0.825789176	1.29010833	0.82096139	0.872452217	0.725315383	0.551846857	0.69697819	1.159536019
ENSG00000240399	0.521022645	0.498070144	0.791381293	0.493276714	1.083669035	0.939563926	0.593439859	0.793279857	0.203285305	0.354302673
ENSG00000240401	0.846661798	0.830116907	0.034407882	0.796831615	0.131353822	0.067111709	0.395626572	0.448375572	0.929304253	0.901861348
ENSG00000240409	1.172300951	0.630888849	45.83129925	0.645054165	43.83933825	41.94481814	37.94718207	44.73408587	1.074508043	0.644186677
ENSG00000240429	6.447655232	7.76989425	0.240855176	4.856878417	0.426899923	0.201335127	0.428595453	0.379394714	6.301844469	6.892797449
ENSG00000240445	0.521022645	0.464865468	2.477367527	0.607109802	4.26899923	5.301825012	4.582674464	5.449487715	0.5517744	0.257674671
ENSG00000240449	1.172300951	0.863321583	7.432102582	1.517774505	7.19162178	7.281620428	7.582842638	5.621939858	0.784100464	1.385001356
ENSG00000240463	10.48558073	16.76836152	2.167696586	15.10185633	1.379215136	0.805340508	2.011101743	1.069203286	9.380164808	5.475586758
ENSG00000240471	2.833060632	2.689578779	0.206447294	3.680603176	0.394061467	0.268446836	0.32968881	0.103471286	2.816953518	2.608956044
ENSG00000240477	3.191263701	2.423941369	0.206447294	2.580216659	0.722446024	0.268446836	0.296719929	0.517356429	3.252564887	1.546048026
ENSG00000240487	0.390766984	0.431660792	1.341907411	0.607109802	0.755284479	0.805340508	0.791253145	0.586337286	0.609855916	0.289884005
ENSG00000240489	6.122016079	7.637075545	0.825789176	6.943818362	0.656769112	0.469781963	0.560470978	0.965732	6.040477647	6.57070411
ENSG00000240498	0.195383492	0.132818705	0.172039412	0.303554901	0.361223012	0.100667564	0.263751048	0.241433	0.058081516	0.386512006
ENSG00000240509	9.183024118	15.70581188	0.309670941	13.05286075	0.229869189	0.402670254	0.560470978	0.413885143	9.815776177	9.56617216
ENSG00000240522	1.139737036	0.730502878	1.204275881	0.493276714	1.444892047	1.71134858	0.890159788	2.552291715	0.609855916	0.386512006
ENSG00000240527	1.237428782	1.261777699	0.275263059	1.214219604	0.197030734	0.167779273	0.362657691	0.137961714	1.132589559	1.449420024
ENSG00000240540	5.340482111	9.031671948	0.206447294	7.892427428	0.098515367	0.234890982	0.362657691	0.137961714	6.447048258	5.282330755
ENSG00000240563	0.976917459	0.232432734	3.578419762	0	3.907776219	3.288473742	2.703448245	2.552291715	0.609855916	0.450930674
ENSG00000240579	0.455894814	0.464865468	0.309670941	0.379443626	0.328384556	0.704672945	0.527502097	0.275923429	0.174244548	0.257674671
ENSG00000240583	478.4941716	367.0112869	0.137631529	316.835428	0.295546101	0.67111709	0.494533216	0.448375572	316.5442613	268.5936352
ENSG00000240602	0.325639153	0.298842087	2.133288704	0.417387989	1.806115059	2.583800797	1.747350695	1.517578857	0.464652127	0.450930674
ENSG00000240616	22.04577067	34.10120254	0.756973411	29.02743742	0.722446024	0.872452217	0.62640874	1.034712857	23.02932103	22.38548704
ENSG00000240634	0.097691746	0.232432734	4.989142937	0.303554901	5.188475988	4.328705232	6.330025159	5.311526001	0.290407579	0.289884005
ENSG00000240652	67.04910163	84.2734684	2.477367527	87.38586715	2.331530349	1.34223418	2.274852791	1.896973572	70.13343038	41.58225003
ENSG00000240654	1.953834919	1.195368346	0.309670941	3.566770088	0.262707645	0.167779273	0.461564335	0.275923429	0.290407579	1.062908018
ENSG00000240661	0.260511323	0.431660792	24.56722798	0.113833088	21.87041144	23.69043328	25.12228735	21.34957529	0.261366821	0.161046669
ENSG00000240682	10.22506941	13.5807126	34.75196115	12.40780658	43.87217671	37.9852273	33.33153873	32.31753158	10.89028422	10.0815215
ENSG00000240694	1.172300951	2.32432734	1.204275881	1.821329407	0.82096139	0.402670254	0.62640874	0.793279857	1.829567749	1.41721069
ENSG00000240695	5.991760418	7.105800724	0.756973411	6.829985275	0.558253746	0.436226109	0.527502097	0.482866	5.430621731	5.894308099
ENSG00000240731	2.507421479	3.287262952	4.30098529	2.694049747	3.119653284	2.818691779	2.571572721	3.000667286	2.555586697	2.319072039
ENSG00000240747	0	0.863321583	2.030065057	0.455332352	1.379215136	1.140899053	1.615475171	1.310636286	0.203285305	0.128837335
ENSG00000240751	1.107173121	1.062549641	0.344078823	0.986553429	0.361223012	0.335558545	0.725315383	0.517356429	0.958345011	0.450930674
ENSG00000240764	0.814097883	0.730502878	0.550526117	0.607109802	0.361223012	0.302002691	0.032968881	0.344904286	0.667937432	0.869652015
ENSG00000240771	11.56018994	13.94596404	0.481710353	16.50579775	0.164192278	0.335558545	0.395626572	0.241433	8.334697523	10.27477751
ENSG00000240800	6.154579994	0.431660792	0.344078823	3.566770088	0.623930657	0.503337818	0.791253145	0.482866	2.671749729	0.676396011
ENSG00000240809	16.77041639	16.90118023	0.619341882	14.45680216	0.985153669	0.637561236	0.32968881	0.517356429	15.68200928	14.94513092
ENSG00000240849	47.54331636	26.86258311	0.963420705	42.19413125	0.82096139	1.073787344	0.395626572	0.758789429	41.15075397	46.60690611
ENSG00000240854	8.82482105	6.707344609	3.303156703	7.930371791	4.991445254	5.570271848	5.472834252	6.242767573	9.264001776	7.794658797
ENSG00000240857	12.89531046	13.48109857	0.89460494	13.92558109	2.003145793	0.805340508	0.890159788	0.689808572	9.786735419	13.6889669
ENSG00000240859	3.419211108	3.984561154	0.584933999	4.553323516	0.591092201	0.906008072	0.659377621	0.413885143	3.949543077	5.024656084
ENSG00000240864	0.032563915	0.033204676	0.206447294	0.531221077	0.295546101	0.302002691	0.296719929	0.068980857	0.14520379	0.257674671
ENSG00000240875	7.2291892	2.85560216	0.378486706	6.829985275	0.361223012	0.503337818	0.593439859	0.413885143	8.79934965	4.380469407
ENSG00000240877	0.195383492	0.365251439	7.088023759	0.189721813	8.636513828	5.201157449	5.934398586	6.656652716	0.174244548	0.128837335
ENSG00000240882	2.63767714	3.12123957	0.756973411	3.452937	0.755284479	0.838896363	0.659377621	0.517356429	2.816953518	1.320582689
ENSG00000240889	0.293075238	0.365251439	8.29229964	0.303554901	5.549698999	7.986293373	5.044238798	5.966844144	0.14520379	0.41872134
ENSG00000240890	0.651278306	0.796912231	1.273091646	0.645054165	1.674761237	1.409345889	1.9121951	2.379839572	1.045467285	0.611977344
ENSG00000240891	0.48845873	0.298842087	0.275263059	0.151777451	0.426899923	0.201335127	0.32968881	0.689808572	0.116163032	0.193256003
ENSG00000240898	0.390766984	0.365251439	9.77183858	0.227666176	10.27843661	9.429195117	9.429099976	8.450155002	0.348489095	0.57976801
ENSG00000240912	0.55358656	0.564479497	8.670786345	0.455332352	6.173629656	6.040053812	5.835491943	5.311526001	0.5517744	0.483140008
ENSG00000240914	0.781533968	0.996140288	4.30098529	0.872720341	4.006291585	3.355585451	3.066105936	3.897418429	0.726018948	0.773024013
ENSG00000240950	38.78362314	65.21398422	4.679471996	50.61777976	4.170483863	4.664263777	3.099074817	3.311081144	35.72013224	37.62050196
ENSG00000240954	1.302556613	1.69343849	1.341907411	1.783385044	0.985153669	0.268446836	0.659377621	0.379394714	1.53916017	2.286862705
ENSG00000240970	0.781533968	0.89652626	0.309670941	0.796831615	0.098515367	0.503337818	0.461564335	0.517356429	0.609855916	1.030698684
ENSG00000240972	0.325639153	1.195368346	0.89460494	0.872720341	1.444892047	0.973119781	1.516568528	1.172674572	0.667937432	1.481629358
ENSG00000240975	0.618714391	0.929730936	23.12209692	0.910664703	25.38412619	19.56306318	22.22102582	19.96995815	0.5517744	0.708605345
ENSG00000240983	0.130255661	0.332046763	10.66644352	0.113833088	10.01572896	10.73787344	10.61597969	9.346906145	0.058081516	0.193256003
ENSG00000240990	1.59563185	1.195368346	0	1.517774505	0.098515367	0.234890982	0.197813286	0.241433	0.813141222	0.644186677
ENSG00000241007	15.33760411	14.975309	44.86787855	15.21568942	38.12544697	43.48838744	39.19999955	34.90431372	15.42064246	12.78710555
ENSG00000241014	5.145098619	7.736689573	1.582762587	6.678207824	1.773276603	0.67111709	1.846257338	0.862260714	6.505129774	7.375937457
ENSG00000241015	4.917151212	5.511976263	14.76098152	3.680603176	8.899221472	7.415843846	12.98973913	6.691143144	4.617480509	4.090585402
ENSG00000241030	0.162819577	0.332046763	0.89460494	0.417387989	0.656769112	0.738228799	0.560470978	0.379394714	0.290407579	0.257674671
ENSG00000241043	0.586150476	0.53127482	0.240855176	0.796831615	0.131353822	0.134223418	0.098906643	0.206942571	0.69697819	0.708605345
ENSG00000241058	9.769174594	10.16063094	0.929012823	8.613370318	0.919476757	0.704672945	1.120941955	1.448598	10.68699891	8.181170803
ENSG00000241061	1.921271003	3.12123957	18.02973034	2.580216659	16.22219708	13.55656522	15.59428073	14.79639386	1.597241686	2.029188034
ENSG00000241081	3.940233753	6.574525904	4.060130114	4.629212242	3.185330195	4.026702541	3.49470139	3.690475858	3.223524129	4.766981413
ENSG00000241095	1.302556613	0.763707554	50.4075476	0.72094289	51.91759833	52.816915	44.83767821	54.63283887	1.132589559	1.062908018
ENSG00000241106	0.390766984	0.398456115	0.378486706	1.328052692	0.52541529	0.335558545	0.62640874	0.551846857	0.958345011	1.803722697
ENSG00000241111	0.325639153	0.066409353	7.466510464	0.075888725	3.218168651	4.530040359	0.131875524	2.241877858	0.261366821	0.483140008
ENSG00000241127	9.020204542	7.039391372	4.851511408	8.044204879	2.39720726	3.42269716	2.406728316	3.724966286	8.479901313	8.181170803
ENSG00000241155	0.293075238	0.365251439	0.722565529	0.113833088	0.459738379	0.67111709	0.428595453	0.517356429	0.377529853	0.289884005
ENSG00000241158	16.11913808	11.15677123	0.240855176	9.524035022	0.558253746	0.033555855	0	0.551846857	15.50776473	7.762449463
ENSG00000241163	0.521022645	1.195368346	1.617170469	1.176275242	1.477730503	1.677792725	1.978132862	1.896973572	0.871222738	0.644186677
ENSG00000241170	0.423330899	0.830116907	1.892433528	1.024497791	2.068822704	2.114018834	2.044070624	2.448820429	0.638896674	0.740814679
ENSG00000241186	0.227947407	0.26563741	1.135460117	0.303554901	1.083669035	1.442901744	1.549537409	1.034712857	0.5517744	0.064418668
ENSG00000241217	0.130255661	0.199228058	0.275263059	0.189721813	0.131353822	0.268446836	0.197813286	0.275923429	0.203285305	0.257674671
ENSG00000241220	0.325639153	0.730502878	6.021379406	0.910664703	5.779568189	6.946061883	7.94550033	12.96840115	0.348489095	0.193256003
ENSG00000241255	15.23991237	22.71199858	37.67663114	20.37612274	26.8618567	36.91143996	29.47417965	33.59367744	15.27543867	14.91292158
ENSG00000241258	29.79598251	32.07571729	10.01269376	35.17442416	7.093106413	4.261593523	4.417830059	7.449932573	30.57991809	31.56514719
ENSG00000241269	0.162819577	0.26563741	0.516118235	0.265610538	0.164192278	0.570449527	0.296719929	0.689808572	0.058081516	0.225465337
ENSG00000241288	1.465376189	1.627029138	2.752630586	1.593663231	2.39720726	0.469781963	0.95609755	1.276145857	0.5517744	1.030698684
ENSG00000241293	0.260511323	0.398456115	0.688157646	0.151777451	0.459738379	0.100667564	0.461564335	0.275923429	0.406570611	0.128837335
ENSG00000241313	0.260511323	0.630888849	6.36545823	0.265610538	4.039130041	4.429372795	3.263919223	3.518023715	0.116163032	0.193256003
ENSG00000241316	1.367684443	0.796912231	0.44730247	1.479830143	0.295546101	0.704672945	0.098906643	0.172452143	1.132589559	1.546048026
ENSG00000241318	1.953834919	1.69343849	0.412894588	1.44188578	0.361223012	0.234890982	0.395626572	0.379394714	1.626282443	1.900350698
ENSG00000241322	0.325639153	0.099614029	6.021379406	0.379443626	7.027429502	4.530040359	5.209083204	5.897863287	0.261366821	0.257674671
ENSG00000241343	3.386647193	4.084175183	0.137631529	3.452937	0.295546101	0.268446836	0.395626572	0.413885143	3.397768677	5.250121421
ENSG00000241351	0.065127831	0.664093526	22.70920233	1.935162494	17.10883538	9.932532934	32.17762789	14.38250872	1.016426527	0.901861348
ENSG00000241352	2.605113225	4.383017269	2.718222704	2.88377156	1.674761237	2.315353961	2.505634959	2.690253429	2.497505181	1.352792023
ENSG00000241360	1.367684443	0.298842087	0.929012823	0.531221077	0.919476757	0.738228799	1.186879717	1.241655429	0.493692885	0.611977344
ENSG00000241362	0.748970052	0.664093526	6.399866112	0.265610538	6.830398769	6.409168211	7.912531449	7.208499573	0.435611369	0.483140008
ENSG00000241370	2.442293648	3.353672304	0.344078823	3.377048275	0.492576834	0.234890982	0.263751048	0.103471286	2.439423665	3.381980057
ENSG00000241399	23.99960559	35.72823168	26.04676692	22.57689577	22.198796	24.79777648	34.81513837	21.93591258	26.83366032	26.41165378
